,image,text
16300,image/3258.jpg,A taco salad with a side of salsa and sour cream are sitting on a white plate.
16301,image/3259.jpg,A brown and white cat lying on a bed
16302,image/3259.jpg,A cat lying on a pillow on a bed
16303,image/3259.jpg,a cat sitting on a bed covered with pillows
16304,image/3259.jpg,An orange and white cat laying on a bed
16305,image/3259.jpg,A cat is laying on a bed next to some pillows.
16306,image/3260.jpg,A very large pizza on top of a pan on a table.
16307,image/3260.jpg,A big tasty looking pizza with some toppings and soda.
16308,image/3260.jpg,A pizza sitting in front of a can of pepsi
16309,image/3260.jpg,A large pizza and a soda sitting on a table.
16310,image/3260.jpg,The pizza is being served with a cold soda.
16311,image/3261.jpg,Five cats are sleeping on a bed with a red bedspread.
16312,image/3261.jpg,"Several cats taking naps on the bed, one a beanbag chair."
16313,image/3261.jpg,A bed filled with lots of cats sleeping on top of it.
16314,image/3261.jpg,Several cats laying on a bed with a red cover on it.
16315,image/3261.jpg,Group of cats sitting on top of a bed with red blankets. 
16316,image/3262.jpg,a woman holding a tennis racquet on a court.
16317,image/3262.jpg,A woman in a blue shirt and blue skirt playing tennis.
16318,image/3262.jpg,A woman in a blue shirt is holding a tennis racquet.
16319,image/3262.jpg,young woman gets ready to hit a tennis ball
16320,image/3262.jpg,A tennis player crouches slightly waiting for the serve.
16321,image/3263.jpg,A man hitting a tennis ball with a tennis racquet.
16322,image/3263.jpg,A guy is jumping up to hit a tennis ball with his racket.
16323,image/3263.jpg,A man hitting a tennis ball with a tennis racket at the tennis courts.
16324,image/3263.jpg,A young man jumps to return a tennis ball.
16325,image/3263.jpg,A tennis player caught jumping up to hit the ball
16326,image/3264.jpg,A box robot standing by a toothbrush with toothpaste on it.
16327,image/3264.jpg,A toothbrush with toothpaste with a block robot standing beside it.
16328,image/3264.jpg,The toothbrushes with toothpaste on them are next to box statuettes. 
16329,image/3264.jpg,There is toothpaste on the bristles of a pink toothbrush on the counter in front of a sculpture made of miniature Amazon boxes.
16330,image/3264.jpg,A cardboard figure stands behind a tooth brush.
16331,image/3265.jpg,A living room with a large green couch and office desk.
16332,image/3265.jpg,A living room displaying family photos  and art.
16333,image/3265.jpg,A basement living area with different types of furniture.
16334,image/3265.jpg,A living room scene has photos on a table.
16335,image/3265.jpg,Fully decorated basement has no people in it.
16336,image/3266.jpg,A very neat living room with the television on.
16337,image/3266.jpg,A television set playing a show in a room with furniture.
16338,image/3266.jpg,A very clean living room with the TV on.
16339,image/3266.jpg,A TV in the middle of a living room.
16340,image/3266.jpg,A living room with a flat screen TV and couch.
16341,image/3267.jpg,a hallway next to a bedroom doorway and a blue padded chair.
16342,image/3267.jpg,"The chair, the bed, and the curtain are the same shade of blue."
16343,image/3267.jpg,A room in a home with a chair set up against the wall. 
16344,image/3267.jpg,A view of a bedroom through a doorway.
16345,image/3267.jpg,A house where you can see the bedroom and relaxing room.
16346,image/3268.jpg,A very neatly kept retro 1969s looking living room set.
16347,image/3268.jpg,A large room features a wall shelf with drawers and a brown sofa and wood coffee table.
16348,image/3268.jpg,A  large living room area with matching features.
16349,image/3268.jpg,"A living room has a couch, a table, and a small television."
16350,image/3268.jpg,A living room with television and lights turned on.
16351,image/3269.jpg,A living room filled with furniture and lamps.
16352,image/3269.jpg,"A living room holds two brown couches, several lamps and has a large curtain on one wall."
16353,image/3269.jpg,Living room with dark brown curtain and 2 brown couches with lamp lamps with wood bases.
16354,image/3269.jpg,"A seating area with two couches, a bench, and two tables with lamps. "
16355,image/3269.jpg,a living room with old fashioned furniture and a light is on 
16356,image/3270.jpg,Two people play an interactive video game in a living room.
16357,image/3270.jpg,A man and woman playing a video game together.
16358,image/3270.jpg,A man playing wii games with a woman.
16359,image/3270.jpg,A man and a woman holding Nintendo Wii controllers.
16360,image/3270.jpg,A man and a woman enjoying the Nintendo Wii.
16361,image/3271.jpg,A young boy holding Nintendo Wii game controllers.
16362,image/3271.jpg,A little boy is staring attentively while playing a video game.
16363,image/3271.jpg,A small child holds two video game controllers.
16364,image/3271.jpg,A boy in grey shirt holding a Nintendo Wii controller.
16365,image/3271.jpg,a close up of a young child playing nintendo wii
16366,image/3272.jpg,A man is pointing at something in a living room scene.
16367,image/3272.jpg,"The men play a wii, while the women play with a DS."
16368,image/3272.jpg,Two men and child prepare to play a game while two women read.
16369,image/3272.jpg,Small group of people playing video games in a living room.
16370,image/3272.jpg,Two men play video games with family in the background.
16371,image/3273.jpg,A group of young people sitting on a couch next to a guy playing a Nintendo Wii.
16372,image/3273.jpg,"Three people sitting a room, one holding a Wii controller."
16373,image/3273.jpg,Three people are sitting in a living room playing with technology.
16374,image/3273.jpg,Several people lounging on a couch reading and watching television.
16375,image/3273.jpg,Two women sit on a couch reading while a young man plays a video game.
16376,image/3274.jpg,A woman looking at a picture on a computer
16377,image/3274.jpg,Someone is looking at iPod cases on their computer screen.
16378,image/3274.jpg,Person sitting down in front of a white computer looking at the screen. 
16379,image/3274.jpg,A women seated at the computer looking at designs on her monitor.
16380,image/3274.jpg,A woman viewing an Ipod Armband on a computer screen.
16381,image/3275.jpg,A living room filled with living room furniture and decor. 
16382,image/3275.jpg,A living room with furniture in front of a fire place.
16383,image/3275.jpg,"A room with chairs, a fireplace, a mantle and a couch. "
16384,image/3275.jpg,The dog is standing on the recliner looking out the window. 
16385,image/3275.jpg,A dog sitting on a chair with a look of anticipation.
16386,image/3276.jpg,People on a beach fly colorful kites on a sunny day.
16387,image/3276.jpg,Several people fly their kites on a beach.
16388,image/3276.jpg,People are flying their kites on a beach.
16389,image/3276.jpg,Several people flying multicolored kites on the beach.
16390,image/3276.jpg,People laying and standingg on beach while many kites fly.
16391,image/3277.jpg,A sewage lid on the ground with a para sail chute in the background.
16392,image/3277.jpg,There is a balloon that is flying over the ground
16393,image/3277.jpg,Parachute over a large valley with a man made structure.
16394,image/3277.jpg,a ground with a hole covering with a parachute flying in the background
16395,image/3277.jpg,Some type of metal bracket or anchor in the ground.
16396,image/3278.jpg,A cloth bag is on the keyboard of a laptop.
16397,image/3278.jpg,A laptop computer sitting on top of a desk.
16398,image/3278.jpg,A person watering plants with a computer in the foreground.
16399,image/3278.jpg,A knit item sitting on a laptop on a desk.
16400,image/3278.jpg,Something knitted is lying on top of a laptop.
16401,image/3279.jpg,A baseball player standing next to home plate.
16402,image/3279.jpg,Player preparing to swing at ball during major baseball game.
16403,image/3279.jpg,A batter is standing at the mound positioned to play.
16404,image/3279.jpg,a baseball on a field holding a bat 
16405,image/3279.jpg,A baseball player with a number five jersey is up to bat.
16406,image/3280.jpg,A group of boys sitting on a curb with a baseball bat.
16407,image/3280.jpg,One of the seated boys is holding a baseball bat.
16408,image/3280.jpg,A group of young men sitting on a curb near a street.
16409,image/3280.jpg,Young boys sitting on the curb waiting to play stick ball.
16410,image/3280.jpg,A group of kids sitting down while one holds a bat.
16411,image/3281.jpg,A baseball holding a baseball bat during a baseball game.
16412,image/3281.jpg,A baseball player taking a swing at a ball
16413,image/3281.jpg,The batter prepares to swing as the catcher waits.
16414,image/3281.jpg,A baseball player at bat with the crowds looking on.
16415,image/3281.jpg,Baseball players at home plate with a large crowd watching. 
16416,image/3282.jpg,A man and a woman holding up tennis racquets.
16417,image/3282.jpg,A man and woman holding tennis racquets together
16418,image/3282.jpg,an image of two people holding tennis rackets
16419,image/3282.jpg,a couple posing by the stairs while holding on to tennis rackets
16420,image/3282.jpg,A man and woman posing with tennis rackets
16421,image/3283.jpg,A large clock tower stands in the middle of an outside event.
16422,image/3283.jpg,An image of a clock tower at a pretty location.
16423,image/3283.jpg,A tall structure on display with a clock on it. 
16424,image/3283.jpg,A photo of a gathering of people with a clock tower in the background.
16425,image/3283.jpg,An artsy tower clock is a focal point for food courts on this street.
16426,image/3284.jpg,A woman with a badly bruised face holding a stuffed animal.
16427,image/3284.jpg,An injured woman holding a teddy bear close to her chest
16428,image/3284.jpg,A beat up girl holding a teddy bear.
16429,image/3284.jpg,a woman is hugging a stuffed mouse close to herself
16430,image/3284.jpg,A young woman with bruised face and bloody now holding a stuffed animal mouse in her arms.
16431,image/3285.jpg,An adorable baby laying in bed with a stuffed brown teddy bear.
16432,image/3285.jpg,A picture of a baby holding a teddy bear in a crib.
16433,image/3285.jpg,A baby wrapped in a blanket facing a small teddy bear.
16434,image/3285.jpg,A baby is sleeping next to a teddy bear
16435,image/3285.jpg,A beautiful baby laying next to a teddy bear.
16436,image/3286.jpg,An elderly woman fanning herself while sitting outside.
16437,image/3286.jpg,The woman sitting down is talking on her phone.
16438,image/3286.jpg,A woman talks on a cell phone while fanning herself.
16439,image/3286.jpg,an older woman appears to be in discomfort with her hand held to her face
16440,image/3286.jpg,A woman is talking on her mobile phone angrily.
16441,image/3287.jpg,A guy looking into an empty refrigerator.  
16442,image/3287.jpg,a male is looking in a empty regrigerator
16443,image/3287.jpg,A man looking through a completely empty refrigerator.
16444,image/3287.jpg,Man looking in to the drawer of a completely empty refrigerator
16445,image/3287.jpg,A man is looking an an empty refridgerator.
16446,image/3288.jpg,The view of a kitchen refrigerator and checkered tile.
16447,image/3288.jpg,They have checkerboard tile on their kitchen floor. 
16448,image/3288.jpg,A kitchen doorway is shown with a refrigerator. 
16449,image/3288.jpg,A black and white tile floor continues into a kitchen.
16450,image/3288.jpg,A black and white checkered hallway leading into the kitchen.
16451,image/3289.jpg,A tall building with a large white statue.
16452,image/3289.jpg,a statue of a man standing in front of a building 
16453,image/3289.jpg,A fish-eye view of a statue in front of a columned building.
16454,image/3289.jpg,A stylized photo of a statue in front of a building.
16455,image/3289.jpg,A statue standing in front of a building shot with a fish-eye lens.
16456,image/3290.jpg,A church with a large tower and clock.
16457,image/3290.jpg,A very tall pretty tower with a cross on top.
16458,image/3290.jpg,A very pointy building with a clock on each of it's sides.
16459,image/3290.jpg,The building with a clock on each side has a huge spire.
16460,image/3290.jpg,A church steeple with a clock built into it.
16461,image/3291.jpg,A golden clock rhino sculpture sitting on top of a fireplace.
16462,image/3291.jpg,A clock on top of a rhino on a shelf
16463,image/3291.jpg,Gold clock on a base shaped like a rhinoceros and a sign on a shelf in front of a painting.
16464,image/3291.jpg,a clock on a table behind a painting.
16465,image/3291.jpg,A small gold clock on a fireplace mantle.
16466,image/3292.jpg,"the people are walking about, there is a clock on the road"
16467,image/3292.jpg,A clock on a thin skinny pool in the middle of a street.
16468,image/3292.jpg,There is a clock on the sidewalk near the large building.
16469,image/3292.jpg,People are standing outside near a clock and a building. 
16470,image/3292.jpg,"A clock with hands, on a pole showing 11:25, against bricked city walkway with pedestrians and several storied building behind."
16471,image/3293.jpg,"A pot holds several large purple flowers, and a smaller group of yellow ones."
16472,image/3293.jpg,A variety of flowers are shown inside a pot.
16473,image/3293.jpg,Several purple flowers are shown growing with bamboo in the pot.
16474,image/3293.jpg,Purple flowers are planted in a black vase.
16475,image/3293.jpg,Purple flowers with bamboo shoot in flower pot
16476,image/3294.jpg,Lots of people are sitting at a long table sharing a meal.
16477,image/3294.jpg,A group of people sitting at a table together.
16478,image/3294.jpg,People sitting at a restaurant table talking to each other.
16479,image/3294.jpg,A large group of people seated at a long dining table with food and drinks in a room.
16480,image/3294.jpg,This is a large group of business professionals getting lunch.
16481,image/3295.jpg,A variety of pastries atop a white plate.
16482,image/3295.jpg,This plate offers a variety of breakfast items.
16483,image/3295.jpg,this is a meal that someone ordered at a high end restaurant
16484,image/3295.jpg,Bowl with milk and fruit on plate of pastries.
16485,image/3295.jpg,A plate of Asian breakfast foods at a restaurant 
16486,image/3296.jpg,A group of people eating on a long table 
16487,image/3296.jpg,A group of people are congregated at a large restaurant table.
16488,image/3296.jpg,"A group of people sit at a large table with glasses, plates and food."
16489,image/3296.jpg,Evening dinner and conversation with family and friends at resturant.
16490,image/3296.jpg,A dining room table full of friends and associates.
16491,image/3297.jpg,A group of people sitting at a table having food.
16492,image/3297.jpg,A group of Caucasians having an outdoor gathering.
16493,image/3297.jpg,A group of children and adults seated at a picnic table. 
16494,image/3297.jpg,a big group of people sit at some park benches 
16495,image/3297.jpg,A group of people sitting at a picnic table together.
16496,image/3298.jpg,A man is smiling genuinely and brightly at the people at his table.  
16497,image/3298.jpg,a group of people sitting at a table 
16498,image/3298.jpg,The man talking to an elderly man is having a meal with two children. 
16499,image/3298.jpg,A group of people sitting at a table.
16500,image/3298.jpg,Folks enjoying a meal in outdoor setting with a beautiful view
16501,image/3299.jpg,A kitchen that appears to be missing a cabinet door.
16502,image/3299.jpg,"A kitchen with a sink, oven, and wood cabinets and floors."
16503,image/3299.jpg,A kitchen with no appliances other than the ones installed in the counters.
16504,image/3299.jpg,"A kitchen that has wooden floors and counters along the walls, along with an in wall oven."
16505,image/3299.jpg,A kitchen with wood cabinets and white appliances and countertops.
16506,image/3300.jpg,A man throwing a frisbee in a park 
16507,image/3300.jpg,a man that is walking beside some sort of fence
16508,image/3300.jpg,A guy standing by a disc up in the air.
16509,image/3300.jpg,The man is playing a game of Frisbee outside. 
16510,image/3300.jpg,A man is throwing a Frisbee outside at the park.
16511,image/3301.jpg,a bathroom view of a tiolet and sink 
16512,image/3301.jpg,a bathroom with a big mirror above the sink
16513,image/3301.jpg,a toilet a sink a towel a light and a mirror
16514,image/3301.jpg,A bathroom with white toliet and sink visible
16515,image/3301.jpg,A bathroom scene with a toilet and a sink.
16516,image/3302.jpg,"A bathroom with a white bath tub, sink and large window."
16517,image/3302.jpg,A minimalistic bathroom with a built in tub and a large sink.
16518,image/3302.jpg,"A bathroom with a toilet, sink, tub, towel rack and a window."
16519,image/3302.jpg,A white sink and tub in a bathroom.
16520,image/3302.jpg,A modern neutral bathroom adds charm and a spa environment.
16521,image/3303.jpg,"A bathroom area with a tub, shelves and a sink."
16522,image/3303.jpg,A large spacious bathroom with a tub and shelving
16523,image/3303.jpg,A clean bathroom with a tub and a shelf full of items
16524,image/3303.jpg,A bathroom that has a shelf for towels and other supplies. 
16525,image/3303.jpg,"A bathroom has a tub, sink, and mirror in it."
16526,image/3304.jpg,a bathroom with a sink a mirror and a toilet
16527,image/3304.jpg,A small bathroom contains a toilet and a sink.
16528,image/3304.jpg,The toilet seat is up on a toilet. 
16529,image/3304.jpg,A high shot of a compact bathroom in a vehicle.
16530,image/3304.jpg,"Birds eye view of a small, compact bathroom."
16531,image/3305.jpg,A bike with tanks on it sitting next to cars.
16532,image/3305.jpg,A bicycle is shown with extra addons including a speedometer.
16533,image/3305.jpg,A bicycle with many gadgets and a mirror parked near a car. 
16534,image/3305.jpg,A bike with a side mirror in a room.
16535,image/3305.jpg,A bicycle that has a rear view mirror on it.
16536,image/3306.jpg,a cell phone painted on a wall near a bike
16537,image/3306.jpg,a bike parked next to a black and white advertisement in French
16538,image/3306.jpg,A roll down door on a building with a painted sign about cell phones.
16539,image/3306.jpg,The sliding metal door has a cell phone painted on it.
16540,image/3306.jpg,A painting of a cell phone on a wall.
16541,image/3307.jpg,A group of horse mounted police standing in front of a crowd.
16542,image/3307.jpg,Riot police form a line to control a crowd. 
16543,image/3307.jpg,Police on horseback and bicycles holding a crowd back on a street.
16544,image/3307.jpg,"Police on foot, horseback, and bicycle engage in crowd control on city street."
16545,image/3307.jpg,police sitting on a street blocking people in a certain section
16546,image/3308.jpg,a very small bathroom with a dirty toilet and scrub brush near by
16547,image/3308.jpg,The cramped bathroom includes a dirty toilet with no seat.
16548,image/3308.jpg,A toilet in a narrow room with a toilet brush next to it.
16549,image/3308.jpg,a white toilet  some toilet paper and a brown door
16550,image/3308.jpg,Dirty toilet stall and toilet standing with the door open.
16551,image/3309.jpg,A beautiful dessert waiting to be shared by two people
16552,image/3309.jpg,There is a piece of cake on a plate with decorations on it.
16553,image/3309.jpg,Creamy cheesecake dessert with whip cream and caramel.
16554,image/3309.jpg,An extravagant dessert on a plate overlooking the water.
16555,image/3309.jpg,This is a picture of an extremely fancy desert.
16556,image/3310.jpg,A couple of bathrooms one with a standing toilet next to one with a sitting toilet.
16557,image/3310.jpg,A urinal that has been placed directly in the floor
16558,image/3310.jpg,A floor urinal next to a stall with a toilet.
16559,image/3310.jpg,A couple of toilets in two different rooms.
16560,image/3310.jpg,A rest room with stalls and a urinal and toilet.
16561,image/3311.jpg,Man in motorcycle leathers standing in front of a group of bikes
16562,image/3311.jpg,"Bikers, dressed in their gear, standing near their motorcycles."
16563,image/3311.jpg,A group of men stand next to their bicycles.
16564,image/3311.jpg,Three men standing around their motorcycles in a parking lot.
16565,image/3311.jpg,Group of three motorcyclists standing in front of their motorcycles.
16566,image/3312.jpg,A black Honda motorcycle parked in front of a garage.
16567,image/3312.jpg,A Honda motorcycle parked in a grass driveway
16568,image/3312.jpg,A black Honda motorcycle with a dark burgundy seat.
16569,image/3312.jpg,Ma motorcycle parked on the gravel in front of a garage
16570,image/3312.jpg,A motorcycle with its brake extended standing outside
16571,image/3313.jpg,A toilet seat sits on top of a hole in the ground.
16572,image/3313.jpg,A toilet lid on a hole in a floor leading to the outside.
16573,image/3313.jpg,a toilet seat over a hole in a bath room 
16574,image/3313.jpg,a toilet that has a big deep hole in it
16575,image/3313.jpg,Toilet with indefinite end because of bright light
16576,image/3314.jpg,A cat peering into a wooden bowl which is sitting on a table.
16577,image/3314.jpg,A CAT ON A WOODEN SURFACE IS LOOKING AT A WOODEN BOWL
16578,image/3314.jpg,A cat is looking at an empty bowl on the floor.
16579,image/3314.jpg,A cat staring at the bottom of a brown bowl. 
16580,image/3314.jpg,A cat looking inside a wooden bowl for some food.
16581,image/3315.jpg,A cat laying next to a stainless steel bowl.
16582,image/3315.jpg,a close up of a cat near a bowl
16583,image/3315.jpg,A gray cat laying on the floor next to a food dish.
16584,image/3315.jpg,A grey cat is laying next to a metal bowl.
16585,image/3315.jpg,Cat laying down with a bowl in front of it.
16586,image/3316.jpg,Hospital display of different bed setups and a nurses uniform. 
16587,image/3316.jpg,Two old hospital beds with a nurse mannequin standing between.
16588,image/3316.jpg,The beds are nicely made for next person to use.
16589,image/3316.jpg,Two hospital beds sit ready for patients beside a mannequin displaying a nurse's uniform.
16590,image/3316.jpg,Two beds sitting next to each other in a bed.
16591,image/3317.jpg,"A person trying to get on a train, but the door shut."
16592,image/3317.jpg,A women who is looking at the door of a passenger train.
16593,image/3317.jpg,Side-by-side images of woman trying to board a crowded train car. 
16594,image/3317.jpg,A woman is attempting to enter a train.
16595,image/3317.jpg,a lady that is walking in to a train
16596,image/3318.jpg,This photo shows a man in a chair with a toddler next to him.
16597,image/3318.jpg,A child and man in the living room looking at the tv
16598,image/3318.jpg,a person looking at a tablet and a baby looking at the tv
16599,image/3318.jpg,A man using a computer and watching a TV with his child
16600,image/3318.jpg,A parent and child watching a television show in a living room area.
16601,image/3319.jpg,Various people standing in line in front of a gate at an airport.
16602,image/3319.jpg,a bunch of peopel gether at a large gate
16603,image/3319.jpg,Several people standing behind a fence near a plane.
16604,image/3319.jpg,Four people are standing beside the airport gate near a large plane. 
16605,image/3319.jpg,Group of people looking at an airplane through a metal fence. 
16606,image/3320.jpg,a small air plane on an air plane run way
16607,image/3320.jpg,A small plane is parked on the tarmac. 
16608,image/3320.jpg,A small cargo plane parked outside of a fenced area
16609,image/3320.jpg,A small airplane sitting on an airport tarmac.
16610,image/3320.jpg,An small airplane sitting on the runway unoccupied. 
16611,image/3321.jpg,An airplane from Jetairfly is soaring above the clouds.
16612,image/3321.jpg,A colorful plane flies above the fluffy clouds.
16613,image/3321.jpg,A play flying in the sky over clouds.
16614,image/3321.jpg,A blue airplane fling over a cloudy blue sky.
16615,image/3321.jpg,A blue airplane is flying above the white clouds.
16616,image/3322.jpg,A large traffic light suspended over a road.
16617,image/3322.jpg,A blurry photograph of a traffic light on Library Way
16618,image/3322.jpg,A traffic light indicating green at an intersection.
16619,image/3322.jpg,"A sign reads ""Library Way"" next to a traffic light."
16620,image/3322.jpg,A green light in a palm tree lined street.
16621,image/3323.jpg,A large jetliner sitting on top of an airport runway.
16622,image/3323.jpg,A passenger jet that is on the runway.
16623,image/3323.jpg,A plane riding down a runway at the airport.
16624,image/3323.jpg,A big jet sitting alone on a runway.
16625,image/3323.jpg,A jet plane speeds down the runway at an airport.
16626,image/3324.jpg,two giraffes in a field next to some standing water
16627,image/3324.jpg,The giraffe is a truly majestic tall animal. 
16628,image/3324.jpg,A couple of giraffe standing on top of a sandy beach.
16629,image/3324.jpg,Two giraffes stand in an open area with water and other animals in background.
16630,image/3324.jpg,Two giraffes that are standing in the grass.
16631,image/3325.jpg,A red city bus driving down a street.
16632,image/3325.jpg,A bus is photographed driving down a street. 
16633,image/3325.jpg,Pictures of a bus driving down the street.
16634,image/3325.jpg,A bus with the number one-hundred fifty is driving down the street. 
16635,image/3325.jpg,Large bus transporting on a open road into a city.
16636,image/3326.jpg,A picture of a building and some grass.
16637,image/3326.jpg,A photo of a courtyard with a building in the background.
16638,image/3326.jpg,People are on the lawn enjoying the park situated in front of a tourist spot.
16639,image/3326.jpg,"A castle-like building is in the background while the foreground is a green grass lawn, part of which has been mowed. "
16640,image/3326.jpg,A large public park stationed in front of a building.
16641,image/3327.jpg,A yellow scooter bike is by a fire hydrant.
16642,image/3327.jpg,A scooter near a pole and a fire hydrant. 
16643,image/3327.jpg,A yellow scooter is chained to a pole next to a yellow fire hydrant.
16644,image/3327.jpg,a scooter next to a fire hydrant on a concrete ground
16645,image/3327.jpg,A moped is parked next to a fire hydrant on the sidewalk.
16646,image/3328.jpg,A cat that is under a bike on the ground.
16647,image/3328.jpg,A cat that is closely eying a bird by a bicycle tire.
16648,image/3328.jpg,A cat by an overturned pot and a bicycle wheel.
16649,image/3328.jpg,The cat is walking around the bike towards the bird.
16650,image/3328.jpg,The cat is looking around the bicycle at the bird.
16651,image/3329.jpg,there are many rocks on the side of this road
16652,image/3329.jpg,A sign on a pole on a city street.
16653,image/3329.jpg,A pile of garbage lies behind a sign warning against littering.
16654,image/3329.jpg,A no littering sign with the amount of the fine listed below.
16655,image/3329.jpg,A sign to not dump in front a many bags of trash.
16656,image/3330.jpg,a close up of two sheep laying on hay
16657,image/3330.jpg,Sheep sitting in a temporary pen with a water trough
16658,image/3330.jpg,Two sheep sitting down together in a fenced in area that has sawdust and hay on the ground.
16659,image/3330.jpg,Two sheep sitting to each other on grass.
16660,image/3330.jpg,two sheep laying next to each other by a fence 
16661,image/3331.jpg,"Two giraffes in the trees, one standing up."
16662,image/3331.jpg,"A giraffe is half way between sitting and standing, while another giraffe looks on from behind some shrubs."
16663,image/3331.jpg,Giraffe trying to stand up after sitting in the grass
16664,image/3331.jpg,A photo of a giraffe getting up off the ground.
16665,image/3331.jpg,One giraffe is crouched down while another peers out of the shrubbery.
16666,image/3332.jpg,A seagull standing on the sand of a beach
16667,image/3332.jpg,A seagull stands on the beach in front of a wave.
16668,image/3332.jpg,A seagull standing on the sand near the water.
16669,image/3332.jpg,The big bird is standing on the beach by the water. 
16670,image/3332.jpg,A seagull standing near the ocean on the sand.
16671,image/3333.jpg,A white bird walking through a shallow area of water.
16672,image/3333.jpg,A small birds standing on top of a wet beach.
16673,image/3333.jpg,The small bird is walking in the water alone.
16674,image/3333.jpg,A bird walking with its reflection seen in shallow water.
16675,image/3333.jpg,A bird that is standing in the water.
16676,image/3334.jpg,Some people who are walking on the beach.
16677,image/3334.jpg,Diners at a cafe overlooking a sandy beach.
16678,image/3334.jpg,looks like a bird that is stuck in a tree
16679,image/3334.jpg,People sit at tables next to a beach.
16680,image/3334.jpg,A white bird in a tree overlooking a beach.
16681,image/3335.jpg,A couple of birds standing on top of  a wooden bench.
16682,image/3335.jpg,Pair of wild birds standing on dock at waterway area.
16683,image/3335.jpg,a couple of birds standing on a dock 
16684,image/3335.jpg,Two herons on a wharf facing each other and water in the background.
16685,image/3335.jpg,Two birds standing on a bench near the water 
16686,image/3336.jpg,Three birds sitting next to each other on an electrical wire.
16687,image/3336.jpg,Some birds that are hanging on a wire together.
16688,image/3336.jpg,Three birds on power lines with dark clouds in the sky.
16689,image/3336.jpg,A group of three birds perched on top of a power line.
16690,image/3336.jpg,Three birds are sitting on a wire against the cloudy sky.
16691,image/3337.jpg,A black bird landing on the leaves in the water
16692,image/3337.jpg,Two big black birds fighting in the thick shrubs in the woods. 
16693,image/3337.jpg,Two large black birds sitting inside green leaves together. 
16694,image/3337.jpg,A crow stands on a plant on a body of water.
16695,image/3337.jpg,A black bird with a red beak sitting in a swampy marsh area.
16696,image/3338.jpg,A cardinal sits on a wooden rail in his home environment 
16697,image/3338.jpg,A little red bird is sitting on a railing.
16698,image/3338.jpg,A red and brown bird perched on a wooden rail.
16699,image/3338.jpg,A colorful cardinal sitting on a wooden railing.
16700,image/3338.jpg,A red bird is perched on a wooden fence looking away 
16701,image/3339.jpg,A one way sign pointing to the left; the sky is blue in the background. 
16702,image/3339.jpg,"A group of different road signs, one of which is a one way only sign."
16703,image/3339.jpg,A one way sign mounted to the side of a pole.
16704,image/3339.jpg,A close up of a one way sign on a pole.
16705,image/3339.jpg,a pole with a one way street sign as well as a few others 
16706,image/3340.jpg,a dump truck in field of dirt and straw
16707,image/3340.jpg,A dump truck unloading dirt in an open field.
16708,image/3340.jpg,A truck dumping soil in a rural area.
16709,image/3340.jpg,A truck empties dirt out of it's back onto the ground. 
16710,image/3340.jpg,THERE IS A DUMP TRUCK THAT HAS ITS LIFT UP 
16711,image/3341.jpg,Small kitten warming up to a shy dog.
16712,image/3341.jpg,A dog and a cat show affection for each other.
16713,image/3341.jpg,A dog and a cat share a moment
16714,image/3341.jpg,A cat is nuzzling up to a dog's snout.
16715,image/3341.jpg,Dog appearing sleepy with cat trying to get attention.
16716,image/3342.jpg,A very colorful room with models of cows afixed to the ceiling.
16717,image/3342.jpg,Two statues of cows set on the roof.
16718,image/3342.jpg,a large cow that is attached to the cieling
16719,image/3342.jpg,A room with cows appearing to be on the grass on the ceiling.
16720,image/3342.jpg,Cows on display on top of codling with people far down below
16721,image/3343.jpg,A man standing next to a herd of sheep and cattle on a lush green field.
16722,image/3343.jpg,A person feeding cows in a field on a large hill.
16723,image/3343.jpg,A man is standing with some sheep in a field
16724,image/3343.jpg,A man is petting one of the cows outside. 
16725,image/3343.jpg,a person in a blue shirt and some white black and brown cows
16726,image/3344.jpg,A cat leaning on top of a wooden table.
16727,image/3344.jpg,A cat with its paws on a table near a glass of wine. 
16728,image/3344.jpg,A CAT WITH ITS PAWS ON THE TABLE NEXT TO A GLASS OF WINE
16729,image/3344.jpg,a cat with its front paws on  the table
16730,image/3344.jpg,A cat sits with its paws on a table next to a glass of wine. 
16731,image/3345.jpg,A cat  sitting in front of a mirror with it's tail reflecting in a mirror.
16732,image/3345.jpg,A mirror showing an animal's tail in it.
16733,image/3345.jpg,A photo of a mirror with a cats tail in the reflection.
16734,image/3345.jpg,a tail is on a wood floor by the mirror
16735,image/3345.jpg,The reflection of an animals tail is seen in the mirror.
16736,image/3346.jpg,A cat is laying face down on the remote control. 
16737,image/3346.jpg,a cat sleeping with a remote under the cats chin
16738,image/3346.jpg,A cat is resting his head on a remote control. 
16739,image/3346.jpg,sleepy cat napping on a cable remote control
16740,image/3346.jpg,The half asleep cat is lying next to a remote control.
16741,image/3347.jpg,An animal standing on top of a lush green field.
16742,image/3347.jpg,A VERY SMALL BABY COW IS LAYING IN THE PASTURE
16743,image/3347.jpg,A lone cow grazing in a field on a sunny day.
16744,image/3347.jpg,A very cute cow in a big grassy field.
16745,image/3347.jpg,"A cow grazes in a grassy area, with another cow laying in the background."
16746,image/3348.jpg,A small boat in the water and a person.
16747,image/3348.jpg,A person sitting at a counter near the water
16748,image/3348.jpg,A woman standing near a large marina filled with lots of boats.
16749,image/3348.jpg,A boat with three people are out in the water and a women is standing over at a ledge talking to someone next to her.
16750,image/3348.jpg,A woman leaning on a wooden frame looking at boats in the water.
